COUNTRY;YEAR;DEBT_TOTAL;DEBT_RATIO;NOMINAL_GDP;NOMINAL_GDP_GROWTH;REAL_GDP;REAL_GDP_GROWTH;POTENTIAL_GDP;POTENTIAL_GDP_GROWTH;GDP_DEFLATOR_PCH;EA_GDP_DEFLATOR_PCH;PRIMARY_BALANCE;STRUCTURAL_PRIMARY_BALANCE;FISCAL_BALANCE;STOCK_FLOW;PRIMARY_EXPENDITURE_SHARE;AGEING_COST;PENSION_REVENUE;PENSION_BALANCE;PROPERTY_INCOME;IMPLICIT_INTEREST_RATE;INTEREST_RATE_ST;INTEREST_RATE_LT;EXR_EUR;EXR_USD;ESM_REPAYMENT;BOND_REPAYMENT;DEBT_ST_SHARE;DEBT_LT_MATURING_SHARE;DEBT_LT_MATURING_AVG_SHARE;DEBT_DOMESTIC_SHARE;DEBT_EUR_SHARE;FWD_RATE_3M10Y;FWD_RATE_10Y10Y;FWD_INFL_5Y5Y;BUDGET_BALANCE_ELASTICITY
ROU;2033;;;;;;;;2.099185188;;;;;;;;18.01914065;0.190817627;;0;;;;;;;55.91790108;;;;;;;;;
ROU;2034;;;;;;;;2.090911124;;;;;;;;18.08458621;0.188608047;;0;;;;;;;40.44165584;;;;;;;;;
ROU;2035;;;;;;;;2.033846542;;;;;;;;18.09003594;0.185644216;;0;;;;;;;19.88301924;;;;;;;;;
ROU;2036;;;;;;;;1.975639207;;;;;;;;18.04281881;0.182127723;;0;;;;;;;10.417775;;;;;;;;;
ROU;2037;;;;;;;;1.916142575;;;;;;;;18.0672337;0.179932517;;0;;;;;;;0;;;;;;;;;
ROU;2038;;;;;;;;1.740065359;;;;;;;;18.0990067;0.178065683;;0;;;;;;;22.61209703;;;;;;;;;
ROU;2039;;;;;;;;1.574163887;;;;;;;;18.16398693;0.176972405;;0;;;;;;;2.982452886;;;;;;;;;
ROU;2040;;;;;;;;1.399240478;;;;;;;;18.26557244;0.176567878;;0;;;;;;;14.91226443;;;;;;;;;
ROU;2041;;;;;;;;1.34440336;;;;;;;;18.36887715;0.176225788;;0;;;;;;;14.91226443;;;;;;;;;
ROU;2042;;;;;;;;1.311529233;;;;;;;;18.47795675;0.176012066;;0;;;;;;;14.91226443;;;;;;;;;
ROU;2043;;;;;;;;1.319520394;;;;;;;;18.5768816;0.175565357;;0;;;;;;;0;;;;;;;;;
ROU;2044;;;;;;;;1.321855595;;;;;;;;18.65423067;0.174699046;;0;;;;;;;9.4654;;;;;;;;;
ROU;2045;;;;;;;;1.318596969;;;;;;;;18.72592971;0.173789292;;0;;;;;;;0;;;;;;;;;
ROU;2046;;;;;;;;1.329858435;;;;;;;;18.772885;0.17257985;;0;;;;;;;0;;;;;;;;;
ROU;2047;;;;;;;;1.34753168;;;;;;;;18.80699835;0.171210922;;0;;;;;;;0;;;;;;;;;
ROU;2048;;;;;;;;1.360211824;;;;;;;;18.82015172;0.16960298;;0;;;;;;;11.35848;;;;;;;;;
ROU;2049;;;;;;;;1.325772971;;;;;;;;18.82524001;0.167927294;;0;;;;;;;19.38594376;;;;;;;;;
ROU;2050;;;;;;;;1.304849526;;;;;;;;18.84167398;0.166459074;;0;;;;;;;15.90641539;;;;;;;;;
ROU;2051;;;;;;;;1.296571057;;;;;;;;18.85710614;0.165105968;;0;;;;;;;18.9308;;;;;;;;;
ROU;2052;;;;;;;;1.29875262;;;;;;;;18.8681428;0.163664444;;0;;;;;;;0;;;;;;;;;
ROU;2053;;;;;;;;1.311389271;;;;;;;;18.88099977;0.162365559;;0;;;;;;;11.83175;;;;;;;;;
ROU;2054;;;;;;;;1.340480002;;;;;;;;18.87283439;0.160895073;;0;;;;;;;0;;;;;;;;;
ROU;2055;;;;;;;;1.372416979;;;;;;;;18.82753483;0.158961057;;0;;;;;;;0;;;;;;;;;
ROU;2056;;;;;;;;1.400174499;;;;;;;;18.73114938;0.156426748;;0;;;;;;;0;;;;;;;;;
ROU;2057;;;;;;;;1.415969095;;;;;;;;18.59523461;0.153430984;;0;;;;;;;0;;;;;;;;;
ROU;2058;;;;;;;;1.413695047;;;;;;;;18.44319923;0.150280977;;0;;;;;;;0;;;;;;;;;
ROU;2059;;;;;;;;1.406947438;;;;;;;;18.27404554;0.147014448;;0;;;;;;;0;;;;;;;;;
ROU;2060;;;;;;;;1.398624537;;;;;;;;18.09089356;0.14367657;;0;;;;;;;0;;;;;;;;;
ROU;2061;;;;;;;;1.384194518;;;;;;;;17.89008826;0.140234229;;0;;;;;;;0;;;;;;;;;
ROU;2062;;;;;;;;1.366968369;;;;;;;;17.68922466;0.136886621;;0;;;;;;;0;;;;;;;;;
ROU;2063;;;;;;;;1.343629784;;;;;;;;17.48483491;0.133594077;;0;;;;;;;0;;;;;;;;;
ROU;2064;;;;;;;;1.308889387;;;;;;;;17.27788753;0.130329857;;0;;;;;;;0;;;;;;;;;
ROU;2065;;;;;;;;1.266471042;;;;;;;;17.06565983;0.127063182;;0;;;;;;;0;;;;;;;;;
ROU;2066;;;;;;;;1.207737915;;;;;;;;16.84746453;0.123759966;;0;;;;;;;0;;;;;;;;;
ROU;2067;;;;;;;;1.138941551;;;;;;;;16.63183459;0.120558269;;0;;;;;;;0;;;;;;;;;
ROU;2068;;;;;;;;1.069547881;;;;;;;;16.42300295;0.117511484;;0;;;;;;;0;;;;;;;;;
ROU;2069;;;;;;;;0.998815412;;;;;;;;16.21642697;0.114542577;;0;;;;;;;0;;;;;;;;;
ROU;2070;;;;;;;;0.930594706;;;;;;;;16.02757222;0.111823147;;0;;;;;;;0;;;;;;;;;
SVK;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.016305245;0.07199626;0.05329184;0.993999709;0;3.714574545;4.173256364;2.346309091;0.381
SVK;2023;68.83;56.045;122.8128;11.89008947;93.99461258;1.596453855;94.54811313;2.772852827;10.13186468;5.975178674;-3.7366465;-3.5136;-4.8934722;-0.558;46.7637839;20.50368814;;;0;2.2416547;3.753356506;3.649201917;1;1.081268627;;1.681700176;;;;;;;;;
SVK;2024;76.78;58.4789;131.297;6.908237578;96.08866564;2.227843708;96.75260544;2.331608994;4.578427074;3.088560676;-4.5243333;-4.2629;-5.8555194;0.263;46.1425207;20.33559451;;;0;2.5392967;4.032221696;3.5560854;1;1.071481699;;5.099873691;;;;;;;;;
SVK;2025;83.43;59.8755;139.3315;6.119332506;98.83508835;2.858217137;99.0869856;2.412731058;3.170478112;2.108645579;-3.8770103;-3.7802;-5.368689;-0.836;45.1330128;20.6687821;;;0;2.7068879;;;1;1.06627;;6.5;;;;;;;;;
SVK;2026;;;;;100.5881161;1.773689638;100.7588811;1.68730078;;;;;;;;21.01695927;;;0;;;;;;;2.973165047;;;;;;;;;
SVK;2027;;;;;102.1129267;1.515895407;102.19953;1.429798455;;;;;;;;21.35734671;;;0;;;;;;;4.7198;;;;;;;;;
SVK;2028;;;;;103.6339724;1.48957216;103.6339724;1.403570473;;;;;;;;21.5841581;;;0;;;;;;;3.315;;;;;;;;;
SVK;2029;;;;;;;;1.417781792;;;;;;;;21.7377275;;;0;;;;;;;3.125;;;;;;;;;
SVK;2030;;;;;;;;1.458268539;;;;;;;;21.86330958;;;0;;;;;;;6;;;;;;;;;
SVK;2031;;;;;;;;1.513538478;;;;;;;;22.01473418;;;0;;;;;;;3.5;;;;;;;;;
SVK;2032;;;;;;;;1.572099371;;;;;;;;22.16108282;;;0;;;;;;;5.7159;;;;;;;;;
SVK;2033;;;;;;;;1.622458983;;;;;;;;22.31084272;;;0;;;;;;;3.804;;;;;;;;;
SVK;2034;;;;;;;;1.653125077;;;;;;;;22.43672058;;;0;;;;;;;0.5;;;;;;;;;
SVK;2035;;;;;;;;1.659719057;;;;;;;;22.55364895;;;0;;;;;;;2.824;;;;;;;;;
SVK;2036;;;;;;;;1.665828427;;;;;;;;22.65715269;;;0;;;;;;;3.4291;;;;;;;;;
SVK;2037;;;;;;;;1.671590666;;;;;;;;22.76618652;;;0;;;;;;;3;;;;;;;;;
SVK;2038;;;;;;;;1.613346382;;;;;;;;22.87998304;;;0;;;;;;;0;;;;;;;;;
SVK;2039;;;;;;;;1.56188134;;;;;;;;22.97765563;;;0;;;;;;;0;;;;;;;;;
SVK;2040;;;;;;;;1.505082505;;;;;;;;23.12765643;;;0;;;;;;;0;;;;;;;;;
SVK;2041;;;;;;;;1.483690118;;;;;;;;23.26651665;;;0;;;;;;;0;;;;;;;;;
SVK;2042;;;;;;;;1.459804812;;;;;;;;23.42138157;;;0;;;;;;;0;;;;;;;;;
SVK;2043;;;;;;;;1.443836435;;;;;;;;23.56216792;;;0;;;;;;;1.5;;;;;;;;;
SVK;2044;;;;;;;;1.4369901;;;;;;;;23.70389539;;;0;;;;;;;0;;;;;;;;;
SVK;2045;;;;;;;;1.412490854;;;;;;;;23.83230274;;;0;;;;;;;0;;;;;;;;;
SVK;2046;;;;;;;;1.377804825;;;;;;;;23.92203416;;;0;;;;;;;0;;;;;;;;;
SVK;2047;;;;;;;;1.347302638;;;;;;;;23.98959704;;;0;;;;;;;3.2723;;;;;;;;;
SVK;2048;;;;;;;;1.328512204;;;;;;;;24.1287924;;;0;;;;;;;0;;;;;;;;;
SVK;2049;;;;;;;;1.287008799;;;;;;;;24.29642748;;;0;;;;;;;0;;;;;;;;;
SVK;2050;;;;;;;;1.252831971;;;;;;;;24.48392309;;;0;;;;;;;0;;;;;;;;;
SVK;2051;;;;;;;;1.211615007;;;;;;;;24.68234171;;;0;;;;;;;1.5855;;;;;;;;;
SVK;2052;;;;;;;;1.169992504;;;;;;;;24.87986955;;;0;;;;;;;0;;;;;;;;;
SVK;2053;;;;;;;;1.147351545;;;;;;;;25.06433442;;;0;;;;;;;0;;;;;;;;;
SVK;2054;;;;;;;;1.128508125;;;;;;;;25.22510647;;;0;;;;;;;0;;;;;;;;;
SVK;2055;;;;;;;;1.125757459;;;;;;;;25.39252865;;;0;;;;;;;0;;;;;;;;;
SVK;2056;;;;;;;;1.134595972;;;;;;;;25.51604744;;;0;;;;;;;0;;;;;;;;;
SVK;2057;;;;;;;;1.144244496;;;;;;;;25.65497621;;;0;;;;;;;0;;;;;;;;;
SVK;2058;;;;;;;;1.174245116;;;;;;;;25.75953249;;;0;;;;;;;0;;;;;;;;;
SVK;2059;;;;;;;;1.203169333;;;;;;;;25.81268948;;;0;;;;;;;0;;;;;;;;;
SVK;2060;;;;;;;;1.230021114;;;;;;;;25.85251054;;;0;;;;;;;0;;;;;;;;;
SVK;2061;;;;;;;;1.265886824;;;;;;;;25.88726843;;;0;;;;;;;0;;;;;;;;;
SVK;2062;;;;;;;;1.296595197;;;;;;;;25.87759872;;;0;;;;;;;0;;;;;;;;;
SVK;2063;;;;;;;;1.322678336;;;;;;;;25.83061529;;;0;;;;;;;0;;;;;;;;;
SVK;2064;;;;;;;;1.342492512;;;;;;;;25.784973;;;0;;;;;;;0;;;;;;;;;
SVK;2065;;;;;;;;1.353832449;;;;;;;;25.70466463;;;0;;;;;;;0;;;;;;;;;
SVK;2066;;;;;;;;1.355759799;;;;;;;;25.60861974;;;0;;;;;;;0;;;;;;;;;
SVK;2067;;;;;;;;1.35129137;;;;;;;;25.49227353;;;0;;;;;;;0;;;;;;;;;
SVK;2068;;;;;;;;1.345849972;;;;;;;;25.3630293;;;0;;;;;;;0.6753;;;;;;;;;
SVK;2069;;;;;;;;1.333748441;;;;;;;;25.20931508;;;0;;;;;;;0;;;;;;;;;
SVK;2070;;;;;;;;1.306854996;;;;;;;;25.03665489;;;0;;;;;;;0;;;;;;;;;
SVN;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.034602866;0.055076502;0.06222207;0.965193497;0;3.247577727;3.733705;2.346309091;0.468
SVN;2023;43.67;69.2196;63.08958;10.61031563;49.01965;1.58689731;48.25046134;2.987966138;8.882462737;5.975178674;-1.2147648;-1.5551;-2.4592017;0.78;45.4586653;22.19451012;0.097322102;;0;1.8992168;3.127574512;3.404166667;1;1.081268627;;0.127;;;;;;;;;
SVN;2024;45.41;68.0735;66.70201;5.725874225;50.16840333;2.343454779;49.62981078;2.858727989;3.304975056;3.088560676;-1.3889466;-1.2447;-2.8026969;-0.133;46.5801669;22.29773086;0.098130205;;0;2.1593607;3.265321653;3.186;1;1.071481699;;3.13963979;;;;;;;;;
SVN;2025;46.83;66.4404;70.49165;5.68144798;51.49385645;2.642007772;51.05742436;2.876524315;2.961193564;2.108645579;-0.8239798;-0.7474;-2.2265573;-0.141;46.5138965;22.46072267;0.098523266;;0;2.1774472;;;1;1.06627;;2.41175931;;;;;;;;;
SVN;2026;;;;;52.62683223;2.200215457;52.32863343;2.489763404;;;;;;;;22.62566753;0.098998966;;0;;;;;;;2.9813;;;;;;;;;
SVN;2027;;;;;53.71059893;2.059342451;53.55799672;2.349312812;;;;;;;;22.79714979;0.09992967;;0;;;;;;;3;;;;;;;;;
SVN;2028;;;;;54.78456886;1.999549339;54.78456886;2.290175542;;;;;;;;23.00531367;0.101375519;;0;;;;;;;2.35;;;;;;;;;
SVN;2029;;;;;;;;2.231274222;;;;;;;;23.17713222;0.102594476;;0;;;;;;;2.44;;;;;;;;;
SVN;2030;;;;;;;;2.177157661;;;;;;;;23.34325363;0.103750869;;0;;;;;;;3.018737;;;;;;;;;
SVN;2031;;;;;;;;2.127926597;;;;;;;;23.50187097;0.104844478;;0;;;;;;;3.382454;;;;;;;;;
SVN;2032;;;;;;;;2.083681774;;;;;;;;23.64907797;0.105897831;;0;;;;;;;3.880919;;;;;;;;;
SVN;2033;;;;;;;;2.04452393;;;;;;;;23.84188177;0.107455139;;0;;;;;;;3.154217842;;;;;;;;;
SVN;2034;;;;;;;;2.010553807;;;;;;;;23.97477909;0.10849125;;0;;;;;;;0.1;;;;;;;;;
SVN;2035;;;;;;;;1.977379138;;;;;;;;24.15718584;0.110038752;;0;;;;;;;2.614605;;;;;;;;;
SVN;2036;;;;;;;;1.932007893;;;;;;;;24.31339044;0.111349715;;0;;;;;;;0;;;;;;;;;
SVN;2037;;;;;;;;1.87623368;;;;;;;;24.44686003;0.112392976;;0;;;;;;;0;;;;;;;;;
SVN;2038;;;;;;;;1.776311411;;;;;;;;24.62784047;0.113891333;;0;;;;;;;0;;;;;;;;;
SVN;2039;;;;;;;;1.665695635;;;;;;;;24.83319607;0.115566019;;0;;;;;;;0;;;;;;;;;
SVN;2040;;;;;;;;1.536631619;;;;;;;;24.97690133;0.116614966;;0;;;;;;;3.1;;;;;;;;;
SVN;2041;;;;;;;;1.445697838;;;;;;;;25.12001315;0.117587024;;0;;;;;;;0;;;;;;;;;
SVN;2042;;;;;;;;1.324907007;;;;;;;;25.31551584;0.118982924;;0;;;;;;;0;;;;;;;;;
SVN;2043;;;;;;;;1.233069827;;;;;;;;25.52095563;0.120471482;;0;;;;;;;0;;;;;;;;;
SVN;2044;;;;;;;;1.145532911;;;;;;;;25.74377254;0.122025211;;0;;;;;;;0;;;;;;;;;
SVN;2045;;;;;;;;1.067172254;;;;;;;;25.96217009;0.123484467;;0;;;;;;;2.061268;;;;;;;;;
SVN;2046;;;;;;;;1.047684411;;;;;;;;26.15917714;0.124748042;;0;;;;;;;0;;;;;;;;;
SVN;2047;;;;;;;;1.018728218;;;;;;;;26.36805191;0.126044274;;0;;;;;;;0;;;;;;;;;
SVN;2048;;;;;;;;1.000680466;;;;;;;;26.58112914;0.127429227;;0;;;;;;;0;;;;;;;;;
SVN;2049;;;;;;;;0.999531244;;;;;;;;26.78012208;0.12864544;;0;;;;;;;0.05;;;;;;;;;
SVN;2050;;;;;;;;0.998490659;;;;;;;;26.95820655;0.129672315;;0;;;;;;;1.85;;;;;;;;;
SVN;2051;;;;;;;;1.012788897;;;;;;;;27.1074054;0.130416382;;0;;;;;;;0;;;;;;;;;
SVN;2052;;;;;;;;1.036643775;;;;;;;;27.26361997;0.131257556;;0;;;;;;;0;;;;;;;;;
SVN;2053;;;;;;;;1.052869381;;;;;;;;27.38202545;0.13179696;;0;;;;;;;0;;;;;;;;;
SVN;2054;;;;;;;;1.093820531;;;;;;;;27.48827345;0.132233128;;0;;;;;;;0;;;;;;;;;
SVN;2055;;;;;;;;1.143598198;;;;;;;;27.56384746;0.132505036;;0;;;;;;;0;;;;;;;;;
SVN;2056;;;;;;;;1.189635814;;;;;;;;27.62435038;0.132643881;;0;;;;;;;0;;;;;;;;;
SVN;2057;;;;;;;;1.228047947;;;;;;;;27.66648357;0.132698843;;0;;;;;;;0;;;;;;;;;
SVN;2058;;;;;;;;1.260498931;;;;;;;;27.6787656;0.132576547;;0;;;;;;;0;;;;;;;;;
SVN;2059;;;;;;;;1.271788049;;;;;;;;27.68197254;0.132412674;;0;;;;;;;0;;;;;;;;;
SVN;2060;;;;;;;;1.283200411;;;;;;;;27.67480457;0.132248456;;0;;;;;;;0;;;;;;;;;
SVN;2061;;;;;;;;1.29243008;;;;;;;;27.64783191;0.131945526;;0;;;;;;;0;;;;;;;;;
SVN;2062;;;;;;;;1.300326701;;;;;;;;27.6652131;0.132112113;;0;;;;;;;0.5;;;;;;;;;
SVN;2063;;;;;;;;1.311437292;;;;;;;;27.66177575;0.132146625;;0;;;;;;;0;;;;;;;;;
SVN;2064;;;;;;;;1.313369239;;;;;;;;27.64908514;0.132131484;;0;;;;;;;0;;;;;;;;;
SVN;2065;;;;;;;;1.289915697;;;;;;;;27.61798758;0.131974177;;0;;;;;;;0;;;;;;;;;
SVN;2066;;;;;;;;1.2633243;;;;;;;;27.58451741;0.131829095;;0;;;;;;;0;;;;;;;;;
SVN;2067;;;;;;;;1.237998989;;;;;;;;27.55972153;0.131745626;;0;;;;;;;0;;;;;;;;;
SVN;2068;;;;;;;;1.197009642;;;;;;;;27.52449444;0.131646983;;0;;;;;;;0;;;;;;;;;
SVN;2069;;;;;;;;1.140223426;;;;;;;;27.50964571;0.131692366;;0;;;;;;;0;;;;;;;;;
SVN;2070;;;;;;;;1.072743789;;;;;;;;27.48516416;0.131663671;;0;;;;;;;0;;;;;;;;;
SWE;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.276181333;-0.110884092;0.002138597;0.900999079;0.055309218;2.339066818;2.576159545;2.346309091;0.553
SWE;2023;1965.9;31.2314;6294.666;5.41090581;4934.457;-0.196170995;4998.408433;1.670695454;5.618097866;5.975178674;0.0907117;0.7982;-0.6411937;-54.2;47.268338;23.91037362;1.604842867;;0;2.3270662;3.763904766;2.505833333;0.087117436;0.09419735;;143.3783133;;;;;;;;;
SWE;2024;2067.6;31.9522;6470.782;2.797860919;4941.871348;0.150256621;5069.604375;1.424372235;2.643633763;3.088560676;-0.7005516;0.6928;-1.4251468;9.4;48.2569155;24.02114392;1.58975632;;0;2.385;4.635182755;2.39;0.086697823;0.09289513;;193.6689027;;;;;;;;;
SWE;2025;2098.5;31.3347;6696.951;3.495234425;5047.964697;2.146825396;5148.127024;1.548891057;1.320074725;2.108645579;-0.2096468;0.8663;-0.8687886;-27.3;47.2928728;23.88884144;1.55889425;;0;2.135;;;0.086051485;0.091754116;;323.2568633;;;;;;;;;
SWE;2026;;;;;5169.707207;2.41171475;5237.643179;1.738810158;;;;;;;;23.72479973;1.513778693;;0;;;;;;;293.4447832;;;;;;;;;
SWE;2027;;;;;5288.149666;2.291086406;5322.669075;1.623361751;;;;;;;;23.7403351;1.485506;;0;;;;;;;142.2487283;;;;;;;;;
SWE;2028;;;;;5408.057285;2.267477782;5408.057285;1.604236671;;;;;;;;23.7495826;1.478097239;;0;;;;;;;175.6902354;;;;;;;;;
SWE;2029;;;;;;;;1.614619828;;;;;;;;23.76200416;1.474848061;;0;;;;;;;90.92768616;;;;;;;;;
SWE;2030;;;;;;;;1.610635554;;;;;;;;23.78822872;1.469902551;;0;;;;;;;120.960594;;;;;;;;;
SWE;2031;;;;;;;;1.603275914;;;;;;;;23.82513694;1.468054191;;0;;;;;;;64.2129452;;;;;;;;;
SWE;2032;;;;;;;;1.603532977;;;;;;;;23.86175196;1.463599503;;0;;;;;;;100.4201919;;;;;;;;;
SWE;2033;;;;;;;;1.622398808;;;;;;;;23.88253104;1.456495208;;0;;;;;;;56.04812769;;;;;;;;;
SWE;2034;;;;;;;;1.670865474;;;;;;;;23.869707;1.442950391;;0;;;;;;;2.308545512;;;;;;;;;
SWE;2035;;;;;;;;1.749091721;;;;;;;;23.84157823;1.430222468;;0;;;;;;;3.680954691;;;;;;;;;
SWE;2036;;;;;;;;1.832538827;;;;;;;;23.80574067;1.420561715;;0;;;;;;;2.250944444;;;;;;;;;
SWE;2037;;;;;;;;1.921014434;;;;;;;;23.65039631;1.368293583;;0;;;;;;;11.25346294;;;;;;;;;
SWE;2038;;;;;;;;1.944279059;;;;;;;;23.57666349;1.343193214;;0;;;;;;;4.312999293;;;;;;;;;
SWE;2039;;;;;;;;2.001038296;;;;;;;;23.52268919;1.32825035;;0;;;;;;;63.789854;;;;;;;;;
SWE;2040;;;;;;;;2.019932409;;;;;;;;23.48354711;1.316707902;;0;;;;;;;1.850814815;;;;;;;;;
SWE;2041;;;;;;;;1.991596718;;;;;;;;23.45054632;1.304239837;;0;;;;;;;3.836851852;;;;;;;;;
SWE;2042;;;;;;;;1.96684131;;;;;;;;23.41741385;1.297157473;;0;;;;;;;3.416160741;;;;;;;;;
SWE;2043;;;;;;;;1.919693357;;;;;;;;23.3845564;1.285226029;;0;;;;;;;2.6883389;;;;;;;;;
SWE;2044;;;;;;;;1.885199565;;;;;;;;23.36335313;1.271652707;;0;;;;;;;2.688109233;;;;;;;;;
SWE;2045;;;;;;;;1.827216991;;;;;;;;23.3601907;1.262799671;;0;;;;;;;21.58368281;;;;;;;;;
SWE;2046;;;;;;;;1.770989893;;;;;;;;23.37056046;1.250138257;;0;;;;;;;1.182056;;;;;;;;;
SWE;2047;;;;;;;;1.721382829;;;;;;;;23.39439311;1.243479221;;0;;;;;;;0.505;;;;;;;;;
SWE;2048;;;;;;;;1.663750835;;;;;;;;23.4331437;1.234814888;;0;;;;;;;1.858364;;;;;;;;;
SWE;2049;;;;;;;;1.630193481;;;;;;;;23.49236058;1.230693941;;0;;;;;;;0.2;;;;;;;;;
SWE;2050;;;;;;;;1.596213731;;;;;;;;23.55414561;1.229978844;;0;;;;;;;0;;;;;;;;;
SWE;2051;;;;;;;;1.556498997;;;;;;;;23.64005403;1.231095439;;0;;;;;;;2.7382608;;;;;;;;;
SWE;2052;;;;;;;;1.863284013;;;;;;;;23.68049631;1.232370623;;0;;;;;;;0;;;;;;;;;
SWE;2053;;;;;;;;1.742453788;;;;;;;;23.5885937;1.190722625;;0;;;;;;;0.232056;;;;;;;;;
SWE;2054;;;;;;;;1.667323502;;;;;;;;23.61937121;1.188666932;;0;;;;;;;0.928224;;;;;;;;;
SWE;2055;;;;;;;;1.627007994;;;;;;;;23.6972197;1.196029051;;0;;;;;;;0;;;;;;;;;
SWE;2056;;;;;;;;1.567678786;;;;;;;;23.802801;1.207950364;;0;;;;;;;0;;;;;;;;;
SWE;2057;;;;;;;;1.501996048;;;;;;;;23.92668302;1.22328984;;0;;;;;;;0;;;;;;;;;
SWE;2058;;;;;;;;1.43592304;;;;;;;;24.05072859;1.239413205;;0;;;;;;;3.8173212;;;;;;;;;
SWE;2059;;;;;;;;1.411841993;;;;;;;;24.1677219;1.255086456;;0;;;;;;;0;;;;;;;;;
SWE;2060;;;;;;;;1.39617418;;;;;;;;24.27749235;1.269386447;;0;;;;;;;0;;;;;;;;;
SWE;2061;;;;;;;;1.381972701;;;;;;;;24.37623349;1.279568414;;0;;;;;;;0;;;;;;;;;
SWE;2062;;;;;;;;1.390448993;;;;;;;;24.44088742;1.285190734;;0;;;;;;;0;;;;;;;;;
SWE;2063;;;;;;;;1.400827928;;;;;;;;24.49166119;1.287643111;;0;;;;;;;0;;;;;;;;;
SWE;2064;;;;;;;;1.409246313;;;;;;;;24.5241449;1.287890989;;0;;;;;;;0;;;;;;;;;
SWE;2065;;;;;;;;1.413452064;;;;;;;;24.55496009;1.286830538;;0;;;;;;;0;;;;;;;;;
SWE;2066;;;;;;;;1.417482345;;;;;;;;24.58203013;1.285823269;;0;;;;;;;0;;;;;;;;;
SWE;2067;;;;;;;;1.419439819;;;;;;;;24.61704371;1.285272917;;0;;;;;;;0;;;;;;;;;
SWE;2068;;;;;;;;1.405236218;;;;;;;;24.65816275;1.286409273;;0;;;;;;;0;;;;;;;;;
SWE;2069;;;;;;;;1.63919714;;;;;;;;24.47678197;1.250241253;;0;;;;;;;0;;;;;;;;;
SWE;2070;;;;;;;;1.545259806;;;;;;;;24.47933693;1.246226164;;0;;;;;;;0;;;;;;;;;
USA;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.160175218;0.025543027;0.025543027;0.999981196;0;4.466965455;5.068039545;2.627013636;0.5
USA;2023;34001.5;124.2702;27360.94;6.280388019;21698.00391;2.542700285;21640.10391;2.135026029;3.644995236;5.975178674;-3.9748088;-5.547699571;-8.4304131;275.2;35.0648117;;;;0;3.8800352;5.275352998;3.957532971;0.924839559;1;;1314.125708;;;;;;;;;
USA;2024;35923.6;125.1066;28714.42;4.94675987;22214.06909;2.378399335;22131.02997;2.268593829;2.508706556;3.088560676;-2.9057165;-3.411020656;-7.5324185;-240.8;35.7447093;8.715;;;0;3.9072712;5.46218024;4.312603147;0.933287056;1;;3664.982375;;;;;;;;;
USA;2025;38019.9;127.345;29855.84;3.975075937;22678.10604;2.088932687;22623.29541;2.224322358;1.847557377;2.108645579;-3.219862;-3.692661284;-7.8465641;-246.4;35.3186687;8.598;;;0;3.8452162;;;0.937848763;1;;2814.244838;;;;;;;;;
USA;2026;;;;;23091.3853;1.822371157;23054.14899;1.904468661;;;;;;;;8.54;;;0;;;;;;;2132.856312;;;;;;;;;
USA;2027;;;;;23477.79164;1.673378758;23458.84665;1.755422283;;;;;;;;8.545;;;0;;;;;;;1698.997336;;;;;;;;;
USA;2028;;;;;23849.14825;1.581735674;23849.14825;1.663771446;;;;;;;;8.474;;;0;;;;;;;1740.399775;;;;;;;;;
USA;2029;;;;;;;;1.631128071;;;;;;;;8.694;;;0;;;;;;;1025.657358;;;;;;;;;
USA;2030;;;;;;;;1.655139981;;;;;;;;8.731;;;0;;;;;;;909.893946;;;;;;;;;
USA;2031;;;;;;;;1.710820152;;;;;;;;8.798;;;0;;;;;;;683.5604582;;;;;;;;;
USA;2032;;;;;;;;1.773181561;;;;;;;;8.902;;;0;;;;;;;612.0548292;;;;;;;;;
USA;2033;;;;;;;;1.817237185;;;;;;;;9.054;;;0;;;;;;;393.5808958;;;;;;;;;
USA;2034;;;;;;;;1.818;;;;;;;;9.185;;;0;;;;;;;0.297834106;;;;;;;;;
USA;2035;;;;;;;;1.769;;;;;;;;9.29;;;0;;;;;;;0.6299027;;;;;;;;;
USA;2036;;;;;;;;1.723;;;;;;;;9.393;;;0;;;;;;;29.7822241;;;;;;;;;
USA;2037;;;;;;;;1.691;;;;;;;;9.502;;;0;;;;;;;38.8076573;;;;;;;;;
USA;2038;;;;;;;;1.665;;;;;;;;9.601;;;0;;;;;;;50.68930125;;;;;;;;;
USA;2039;;;;;;;;1.637;;;;;;;;9.688;;;0;;;;;;;156.6387435;;;;;;;;;
USA;2040;;;;;;;;1.609;;;;;;;;9.772;;;0;;;;;;;419.5591299;;;;;;;;;
USA;2041;;;;;;;;1.585;;;;;;;;9.847;;;0;;;;;;;530.4756742;;;;;;;;;
USA;2042;;;;;;;;1.567;;;;;;;;9.917;;;0;;;;;;;395.2931394;;;;;;;;;
USA;2043;;;;;;;;1.56;;;;;;;;9.977;;;0;;;;;;;326.3431622;;;;;;;;;
USA;2044;;;;;;;;1.558;;;;;;;;10.032;;;0;;;;;;;212.2160174;;;;;;;;;
